"Latest: Time (s)","Latest: Potential (mV)","Latest: EKG (mV)"
1.935,-0.0976800976801,-0.0924879562301
1.94,-0.013431013431,-0.0879542113803
1.945,-0.0708180708181,-0.0785068329613
1.95,-0.0952380952381,-0.0709208821906
1.955,-0.030525030525,-0.0675653361818
1.96,-0.0525030525031,-0.0630793094465
1.965,-0.0866910866911,-0.0594846892996
1.97,-0.035409035409,-0.0587942426159
1.975,0,-0.0548717163115
1.98,-0.0805860805861,-0.0481683089794
1.985,-0.0647130647131,-0.0464036201707
1.99,0.013431013431,-0.0460416389872
1.995,-0.039072039072,-0.0409162772612
2,-0.0769230769231,-0.0373793256794
2.005,0.020757020757,-0.0366844121128
2.01,-0.026862026862,-0.0324460492798
2.015,-0.0854700854701,-0.0298381093846
2.02,-0.0512820512821,-0.0345402548857
2.025,-0.023199023199,-0.0402237794699
2.03,-0.0659340659341,-0.0431444408907
2.035,-0.047619047619,-0.0459698144732
2.04,0.035409035409,-0.0446783658699
2.045,-0.040293040293,-0.036587419328
2.05,-0.0561660561661,-0.0305319583525
2.055,0.03663003663,-0.0272708952366
2.06,-0.00976800976801,-0.020296880402
2.065,-0.0683760683761,-0.0154873813251
2.07,-0.018315018315,-0.0178683107855
2.075,0.026862026862,-0.0193470186701
2.08,-0.0622710622711,-0.0177434076646
2.085,-0.0671550671551,-0.0212847338671
2.09,0.00976800976801,-0.0277168178706
2.095,-0.040293040293,-0.0298212315088
2.1,-0.0634920634921,-0.0315493478228
2.105,0.00854700854701,-0.0339000517624
2.11,-0.003663003663,-0.0311100812646
2.115,-0.0793650793651,-0.027602210332
2.12,-0.01221001221,-0.0288383967589
2.125,0.040293040293,-0.0270539028307
2.13,-0.0586080586081,-0.0207334698212
2.135,-0.0634920634921,-0.0202767176851
2.14,0.029304029304,-0.0235203295812
2.145,-0.026862026862,-0.0222399385006
2.15,-0.0512820512821,-0.0209986259072
2.155,0.02442002442,-0.0213574362199
2.16,0.004884004884,-0.0174802214655
2.165,-0.0671550671551,-0.0138686119746
2.17,-0.025641025641,-0.016686769288
2.175,0.01221001221,-0.019894058429
2.18,-0.0708180708181,-0.0211237396261
2.185,-0.046398046398,-0.0259416932654
2.19,0.026862026862,-0.0298328960934
2.195,-0.025641025641,-0.0270865610281
2.2,-0.0537240537241,-0.0243425994922
2.205,-0.00854700854701,-0.0250351441568
2.21,0,-0.0240230460628
2.215,-0.0769230769231,-0.0230352672761
2.22,-0.040293040293,-0.0272548228991
2.225,0.003663003663,-0.031397995928
2.23,-0.0598290598291,-0.0319227255753
2.235,-0.0598290598291,-0.0344012686853
2.24,0.046398046398,-0.0354119179907
2.245,-0.026862026862,-0.0290928703833
2.25,-0.0793650793651,-0.0246158753415
2.255,-0.010989010989,-0.0269403804914
2.26,0.001221001221,-0.0277311802731
2.265,-0.0610500610501,-0.0262135862431
2.27,-0.019536019536,-0.0271076985057
2.275,-0.010989010989,-0.0276710817153
2.28,-0.0793650793651,-0.0284184646921
2.285,-0.0610500610501,-0.0341878573132
2.29,0.045177045177,-0.0379265796307
2.295,-0.018315018315,-0.0322599002755
2.3,-0.0830280830281,-0.0269560748716
2.305,-0.00854700854701,-0.028273123285
2.31,-0.015873015873,-0.0290547670349
2.315,-0.0830280830281,-0.0297668196003
2.32,-0.002442002442,-0.0331296026316
2.325,0.043956043956,-0.03069791891
2.33,-0.0805860805861,-0.0236120778726
2.335,-0.0647130647131,-0.0241628247414
2.34,-0.003663003663,-0.0298322128647
2.345,-0.041514041514,-0.0323540421233
2.35,-0.0671550671551,-0.0347213078623
2.355,0.037851037851,-0.0358434816058
2.36,-0.015873015873,-0.0301192447061
2.365,-0.0818070818071,-0.0252384479805
2.37,-0.031746031746,-0.0279254007701
2.375,0.034188034188,-0.0292196365742
2.38,-0.047619047619,-0.0249712824939
2.385,-0.017094017094,-0.0218789360688
2.39,0.0671550671551,-0.0169967471004
2.395,0.010989010989,-0.00554493092578
2.4,-0.039072039072,0.00341980948569
2.405,0.018315018315,0.0049446511587
2.41,-0.015873015873,0.00393725947837
2.415,-0.0720390720391,-0.00122760864568
2.42,-0.030525030525,-0.0123282367189
2.425,0.046398046398,-0.0195119823948
2.43,-0.0695970695971,-0.0197825067062
2.435,-0.0622710622711,-0.0234186704446
2.44,-0.00610500610501,-0.0301232242028
2.445,-0.0671550671551,-0.034395981772
2.45,-0.0903540903541,-0.0407961822187
2.455,-0.029304029304,-0.049202099479
2.46,-0.019536019536,-0.0520302305519
2.465,-0.0744810744811,-0.0504104042692
2.47,-0.0561660561661,-0.0506758282581
2.475,-0.025641025641,-0.0512561935862
2.48,-0.0695970695971,-0.0502508751114
2.485,-0.0549450549451,-0.0506226510835
2.49,0.020757020757,-0.0487867468399
2.495,0.013431013431,-0.0388813444666
2.5,-0.00610500610501,-0.0249199628654
2.505,0.156288156288,-0.00618899208291
2.51,0.21978021978,0.028442097255
2.515,0.1221001221,0.0733460181425
2.52,0.0683760683761,0.106454546155
2.525,-0.045177045177,0.112951187837
2.53,-0.184371184371,0.0857844875933
2.535,-0.203907203907,0.0280925446898
2.54,-0.145299145299,-0.0394863976235
2.545,-0.153846153846,-0.0953458636382
2.55,-0.157509157509,-0.133387819883
2.555,-0.0818070818071,-0.152887108452
2.56,-0.0732600732601,-0.152458882568
2.565,-0.118437118437,-0.140112328063
2.57,-0.0634920634921,-0.125421662639
2.575,0.025641025641,-0.105191761937
2.58,-0.0537240537241,-0.078873364321
2.585,-0.0561660561661,-0.0577403220712
2.59,0.042735042735,-0.0423811984957
2.595,-0.017094017094,-0.0264436394554
2.6,-0.0573870573871,-0.0159788613874
2.605,0.020757020757,-0.013009376577
2.61,0.017094017094,-0.00909203667994
2.615,-0.0500610500611,-0.00526240488748
2.62,-0.023199023199,-0.00730833606609
2.625,0.030525030525,-0.010007620485
2.63,-0.025641025641,-0.00892521345657
2.635,-0.040293040293,-0.00956227704521
2.64,0.0561660561661,-0.0104204988791
2.645,0.002442002442,-0.00548377112364
2.65,-0.03663003663,-0.000917383291187
2.655,0.0549450549451,0.000765453475571
2.66,0.025641025641,0.00601433211904
2.665,-0.0549450549451,0.00985172039212
2.67,0.010989010989,0.00654146524119
2.675,0.0671550671551,0.00528351855713
2.68,-0.035409035409,0.00875932085586
2.685,-0.019536019536,0.00778221718879
2.69,0.0818070818071,0.00620359675559
2.695,0.02442002442,0.0120556036797
2.7,-0.013431013431,0.0181164961265
2.705,0.0647130647131,0.0206270070655
2.71,0.0561660561661,0.0259975681584
2.715,-0.037851037851,0.0302628936297
2.72,0.00610500610501,0.0261567087599
2.725,0.0757020757021,0.021620018799
2.73,0.003663003663,0.0228344996879
2.735,0.013431013431,0.0236680417169
2.74,0.0952380952381,0.0255122698496
2.745,0.025641025641,0.0323010493753
2.75,-0.023199023199,0.0353684574081
2.755,0.0586080586081,0.0320967400923
2.76,0.030525030525,0.0303103002743
2.765,-0.047619047619,0.0271619244304
2.77,-0.004884004884,0.0173907623329
2.775,-0.00610500610501,0.00644711310917
2.78,-0.0964590964591,-0.00536318504454
2.785,-0.101343101343,-0.0240384193615
2.79,-0.0744810744811,-0.0460234436381
2.795,-0.107448107448,-0.0648471771368
2.8,-0.157509157509,-0.0827545281797
2.805,-0.101343101343,-0.100455397781
2.81,-0.128205128205,-0.113154942614
2.815,-0.168498168498,-0.122797499757
2.82,-0.136752136752,-0.132649551967
2.825,-0.0927960927961,-0.137688680456
2.83,-0.156288156288,-0.136839856463
2.835,-0.150183150183,-0.136800496669
2.84,-0.0842490842491,-0.136490580387
2.845,-0.120879120879,-0.131429649205
2.85,-0.14652014652,-0.126486818899
2.855,-0.0989010989011,-0.124372949287
2.86,-0.0952380952381,-0.120660844421
2.865,-0.144078144078,-0.116566057313
2.87,-0.101343101343,-0.115404395471
2.875,-0.0647130647131,-0.112520019543
2.88,-0.111111111111,-0.106109999344
2.885,-0.100122100122,-0.101232945788
2.89,-0.0500610500611,-0.0968269063445
2.895,-0.0964590964591,-0.090480221269
2.9,-0.125763125763,-0.0876735312176
2.905,-0.047619047619,-0.0883649584257
2.91,-0.025641025641,-0.0837773230014
2.915,-0.101343101343,-0.0752994980374
2.92,-0.041514041514,-0.0696834578672
2.925,-0.015873015873,-0.0633005524528
2.93,-0.0903540903541,-0.0560285034438
2.935,-0.0708180708181,-0.0544488475053
2.94,0.00610500610501,-0.0540451520912
2.945,-0.032967032967,-0.0480983327061
2.95,-0.0720390720391,-0.0423814776601
2.955,-0.015873015873,-0.0406489865266
2.96,-0.02442002442,-0.038210415781
2.965,-0.0708180708181,-0.0362125310139
2.97,-0.014652014652,-0.0368841436099
2.975,0.02442002442,-0.033900596024
2.98,-0.0512820512821,-0.026966246278
2.985,-0.0622710622711,-0.0250574455383
2.99,-0.017094017094,-0.0283945573978
2.995,-0.029304029304,-0.0305979010661
3,-0.0720390720391,-0.0328509525677
